"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","10216","TestCase 9.5: Select Verification Pending Status","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 5: Field Officer - Approved to Verification Pending Validations","",""
"","647","[69/202] Status & Redirection for /reports/tvs-dashboard","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","25029","TC02 - Verify Name Filter","","2026-09-24","passed","2026-09-24","","Finance Point Report","",""
"","552","[65/202] Status & Redirection for /reports/post-sales-dashboard","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","2643","TC06 - Verify Lender Name Filter","","2026-09-24","passed","2026-09-24","","Product Disbursal Report","",""
"","782","[171/202] Status & Redirection for /finance-point/all","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","500","[158/202] Status & Redirection for /payments/out-flow-confirm/{payment_detail}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","1000","TC08 - Negative/Edge: Gracefully handle SQL injection and malformed filters","","2026-09-24","passed","2026-09-24","","Finance Point Report","",""
"","2993","TC02 - Verify Date Type Filter","","2026-09-24","passed","2026-09-24","","TVS Dashboard Report","",""
"","500","[137/202] Status & Redirection for /pre_partner/all","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","1000","TC06 - Verify Reset Filter","","2026-09-24","passed","2026-09-24","","FO Productivity Report","",""
"","547","[39/202] Status & Redirection for /pre_partner/all","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","808","[102/202] Status & Redirection for /reports/mom-lender-disbursal","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","1739","TC04 - Negative/Edge: Gracefully handle invalid or malformed query parameters","","2026-09-24","passed","2026-09-24","","MoM Channel Performance Disbursal Report","",""
"","9625","TestCase 1.2: Navigate to Create Lead Page","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","568","[149/202] Status & Redirection for /geo-tracking/validate-punch-interval","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","500","[151/202] Status & Redirection for /payments/in-flow/{payment}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","500","[199/202] Status & Redirection for /document/{type}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","612","[37/202] Status & Redirection for /payouts/payout-config-dashboard","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","541","[40/202] Status & Redirection for /pre_partner/summary","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","774","TestCase 4.3: Select RC (Yes)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","2888","TC02 - Verify Vehicle Type Filter","","2026-09-24","passed","2026-09-24","","Center Data Report","",""
"","500","[135/202] Status & Redirection for /partner/edit/{partner}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","628","[21/202] Status & Redirection for /incentive-plans/all","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","10162","TestCase 7.4: Select RTO Work Option","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 3: Field Officer - Login to Ops Check Pending Validations","",""
"","911","[174/202] Status & Redirection for /docs/show-pending-docs/{lead}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","10624","TestCase 8.17: OPS Form - Select Final Approval 2 (Yes)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","4020","TC05 - Verify Product Category Filter & Table Render","","2026-09-24","passed","2026-09-24","","FO Report - Functional, Negative & Edge Case Validations","",""
"","6394","TC02 - Verify State Filter & Table Render","","2026-09-24","passed","2026-09-24","","Partner Report - Functional, Negative & Edge Case Validations","",""
"","830","[107/202] Status & Redirection for /export/download/{id}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","16860","TC08 - Negative/Edge: Gracefully handle SQL injection and malformed filters","","2026-09-24","passed","2026-09-24","","Finance Point Report","",""
"","513","[101/202] Status & Redirection for /reports/mom-state-disbursal","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","4812","TC07 - Negative/Edge: Gracefully handle malformed or invalid query parameters","","2026-09-24","passed","2026-09-24","","Last Login Report Filters","",""
"","10238","TestCase 5.5: Enter SPOC Mobile","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 2: FI Flow & FI to Login Stage Validations","",""
"","506","[100/202] Status & Redirection for /reports/post-sales-dashboard/{state_name}/{parent_name}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","500","TestCase 1.3: Verify Create Lead URL & Step 1 Visible","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","500","[91/202] Status & Redirection for /reports/lender-wise-report","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","5254","TC11 - Edge Case: Filter Reset - Restores Full Monthly Partner Report Table","","2026-09-24","passed","2026-09-24","","Monthly Partner Report - Functional, Negative & Edge Case Validations","",""
"","22377","TC07 - Verify FO/SPOC Filter & Table Render","","2026-09-24","passed","2026-09-24","","Monthly Partner Report - Functional, Negative & Edge Case Validations","",""
"","1559","TC08 - Negative/Edge: Gracefully handle invalid query parameters","","2026-09-24","passed","2026-09-24","","TVS Dashboard Report","",""
"","1705","TC05 - Negative/Edge: Gracefully handle SQL injection and malformed query params","","2026-09-24","passed","2026-09-24","","Center Data Report","",""
"","500","[193/202] Status & Redirection for /acl/permissions/delete/{id}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","14284","TestCase 9.3: Open Latest Lead via Three Dot Menu","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 5: Field Officer - Approved to Verification Pending Validations","",""
"","500","TestCase 3.6: Click Next - Proceed to Step 4","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","10241","TestCase 8.8: OPS Form - Select Insurance (Required)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","3820","TC07 - Verify Product Category Filter & Table Render","","2026-09-24","passed","2026-09-24","","Partner Report - Functional, Negative & Edge Case Validations","",""
"","4832","TC04 - Verify District Filter & Table Render","","2026-09-24","passed","2026-09-24","","Monthly Employee Report - Functional, Negative & Edge Case Validations","",""
"","7909","TC02 - Verify District Filter","","2026-09-24","passed","2026-09-24","","Last Login Report Filters","",""
"","4548","TC03 - Verify Mobile Number Filter","","2026-09-24","passed","2026-09-24","","Finance Point Report","",""
"","843","[163/202] Status & Redirection for /payouts/all","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","500","[128/202] Status & Redirection for /lead/website-leads","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","1004","[94/202] Status & Redirection for /reports/tvs-dashboard","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","500","[95/202] Status & Redirection for /reports/all-punch-point","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","805","[152/202] Status & Redirection for /payments/in-flow-verify/{payment_in_flow}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","4759","TC03 - Verify District Filter & Table Render","","2026-09-24","passed","2026-09-24","","Status Vs TAT Report - Functional, Negative & Edge Case Validations","",""
"","5644","TC01 - Verify Year Filter","","2026-09-24","passed","2026-09-24","","FO Productivity Report","",""
"","840","[89/202] Status & Redirection for /reports/punch-point","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","10260","TestCase 9.9: Tenure - Negative Validation (Below minimum: 5 < 6)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 5: Field Officer - Approved to Verification Pending Validations","",""
"","500","[84/202] Status & Redirection for /reports/monthOnMonthFoReport","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","1017","[20/202] Status & Redirection for /incentive-details","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","598","[160/202] Status & Redirection for /payments/employeeAccount","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","500","[191/202] Status & Redirection for /acl/permissions","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","776","[77/202] Status & Redirection for /add-monthly-targets","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","4169","TC04 - Verify Data Type Filter & Table Render","","2026-09-24","passed","2026-09-24","","Monthly Partner Report - Functional, Negative & Edge Case Validations","",""
"","586","[74/202] Status & Redirection for /transactions/payments","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","6539","TC10 - Edge Case: Direct URL with Malformed Parameters Resilience","","2026-09-24","passed","2026-09-24","","Monthly Partner Report - Functional, Negative & Edge Case Validations","",""
"","11488","TestCase 1.10: Select State Dropdown (Uttar Pradesh)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","3636","TC06 - Verify Lender Filter & Table Render","","2026-09-24","passed","2026-09-24","","Lender Wise Funnel - Functional, Negative & Edge Case Validations","",""
"","500","[88/202] Status & Redirection for /reports/status-vs-tat","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","584","[178/202] Status & Redirection for /post-sale/ops-leads","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","537","[63/202] Status & Redirection for /reports/partner-lead-vs-status","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","785","[49/202] Status & Redirection for /reports/fo-vs-status","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","810","[176/202] Status & Redirection for /transactions/payments","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","10202","TestCase 7.7: Click Final Next - Proceed to Submit","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 3: Field Officer - Login to Ops Check Pending Validations","",""
"","500","[85/202] Status & Redirection for /reports/monthlyPartnerReport","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","13272","TestCase 10.2: Navigate to All Leads Page","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 6: Retail Support Team - Final Disbursement","",""
"","3352","TestCase 2.10: Select Model (235 DI)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","737","[110/202] Status & Redirection for /import/download/error/{id}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","2628","TC03 - Verify Reporting Manager Filter","","2026-09-24","passed","2026-09-24","","LMTD vs MTD Report Filters","",""
"","10680","TestCase 8.6: OPS Form - Select Blacklist Status (No)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","failed","2026-09-24","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","555","[53/202] Status & Redirection for /reports/lender-wise-report","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","776","[182/202] Status & Redirection for /incentive-plans/view/{incentive}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","793","[8/202] Status & Redirection for /after-disbursal/state-head-case-remarks","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","910","[13/202] Status & Redirection for /docs/all-pending-docs","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","796","[48/202] Status & Redirection for /reports/fo-productivity","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","3812","TC08 - Edge Case: Direct URL with Malformed Query Parameters","","2026-09-24","passed","2026-09-24","","Partner Report - Functional, Negative & Edge Case Validations","",""
"","519","[159/202] Status & Redirection for /payments/out-flow-close/{payment_detail}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","9908","TestCase 1.11: Select District Dropdown (Agra)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","10165","TestCase 6.6: FI to Login - Click Move To Next","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 2: FI Flow & FI to Login Stage Validations","",""
"","910","[179/202] Status & Redirection for /get-user","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","8898","TC02 - Verify Date Type Filter & Table Render","","2026-09-24","passed","2026-09-24","","FO Report - Functional, Negative & Edge Case Validations","",""
"","819","[121/202] Status & Redirection for /lead/mobile-lead-listing","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","14260","TestCase 10.3: Open Latest Lead via Three Dot Menu","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 6: Retail Support Team - Final Disbursement","",""
"","960","[190/202] Status & Redirection for /referrals-earn/get-comments","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","508","[131/202] Status & Redirection for /general_controller/get-additional-options","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","10369","TestCase 8.13: OPS Form - Select Challan (No)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","506","[136/202] Status & Redirection for /partner/profile/{partner}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","595","[180/202] Status & Redirection for /get-user-history","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","500","[90/202] Status & Redirection for /reports/lmtd-vs-mtd","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","3822","TC04 - Verify Reset Filter","","2026-09-24","passed","2026-09-24","","Center Data Report","",""
"","838","[165/202] Status & Redirection for /payouts/payout-config-dashboard","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","6781","TC01 - Verify Registration Number Filter","","2026-09-24","passed","2026-09-24","","Center Data Report","",""
"","602","[15/202] Status & Redirection for /export/all","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","959","[17/202] Status & Redirection for /fuel-incentive-configs","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","870","[119/202] Status & Redirection for /lead/check-reg-no","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","3837","TestCase 2.9: Select Brand (Mahindra)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","530","[31/202] Status & Redirection for /panel/lenders","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","828","[56/202] Status & Redirection for /reports/lmtd-vs-mtd-hierarchy","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","1004","[139/202] Status & Redirection for /pdf/generate","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","10205","TestCase 6.3: FI to Login - Loan Amount Negative Validation (Above maximum: 1000000 > 999000)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 2: FI Flow & FI to Login Stage Validations","",""
"","1000","Oops...we found an error preparing this test file: CHFOStateWiseProductDisbursalReport.cy.js","","2026-09-24","passed","2026-09-24","","CHFOStateWiseProductDisbursalReport.cy.js","",""
"","552","[16/202] Status & Redirection for /finance-point/all","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","10675","TestCase 8.16: OPS Form - Select Final Approval 1 (Yes)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","1969","TestCase 3.3: DL Field - Negative Format Validation (Invalid Driving Licence)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","787","[72/202] Status & Redirection for /tasks/all","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","3179","TC04 - Verify Reporting Manager Filter","","2026-09-24","passed","2026-09-24","","Last Login Report Filters","",""
"","1512","TestCase 1.6: Mobile Field - Negative Validation (Less than 10 digits)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","927","[124/202] Status & Redirection for /lead/ops-check-raise/{lead}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","10208","TestCase 10.5: Select Disbursed Status","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 6: Retail Support Team - Final Disbursement","",""
"","7968","TC07 - Verify Reset Filter","","2026-09-24","passed","2026-09-24","","CH/FO State-Wise Product Disbursal Report","",""
"","611","[197/202] Status & Redirection for /acl/roles/{user}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","880","[125/202] Status & Redirection for /lead/ops-check-pending/{lead}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","581","[117/202] Status & Redirection for /lead/edit/{lead}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","10230","TestCase 9.18: Interest Rate - Positive Validation (Valid rate: 15)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 5: Field Officer - Approved to Verification Pending Validations","",""
"","31994","TestCase 8.1: OPS Team Login","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","20201","TestCase 6.7: FI to Login - Verify Chassis Number Field Visible","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","failed","2026-09-24","","Stage 2: FI Flow & FI to Login Stage Validations","",""
"","619","[43/202] Status & Redirection for /raise-queries/state-query-report","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","1105","TC05 - Negative/Edge: Gracefully handle invalid query parameters","","2026-09-24","passed","2026-09-24","","LMTD vs MTD Report Filters","",""
"","722","[140/202] Status & Redirection for /pdf/download","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","546","[181/202] Status & Redirection for /incentive-plans/all","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","714","[78/202] Status & Redirection for /save-targets","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","917","[141/202] Status & Redirection for /pdf/download-file","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","822","[185/202] Status & Redirection for /raise-queries/user-query-report","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","18237","TestCase 2.3: Loan Amount - BVA Min Boundary (Exactly 10)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","625","[200/202] Status & Redirection for /document/transaction-receipt/{transaction_id}","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","2591","TestCase 1.5: Name Field - Positive Validation (Accepts valid name)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","500","TestCase 4.4: Submit Lead","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","10335","TestCase 8.15: OPS Form - Select Verification (Completed)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","6867","TC08 - Verify User Status Filter & Table Render","","2026-09-24","passed","2026-09-24","","Monthly Partner Report - Functional, Negative & Edge Case Validations","",""
"","500","[115/202] Status & Redirection for /lead/create","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","10191","TestCase 7.3: RTO Work Mandatory Selection Validation (Submit without RTO)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-24","passed","2026-09-24","","Stage 3: Field Officer - Login to Ops Check Pending Validations","",""
"","793","[6/202] Status & Redirection for /acl/roles","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","635","[45/202] Status & Redirection for /referrals-earn","","2026-09-24","passed","2026-09-24","","URL Redirection and Status Code Capture","",""
"","10098","TC01 - Verify State Filter","","2026-09-24","passed","2026-09-24","","Last Login Report Filters","",""
