"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1283","[129/202] Status & Redirection for /lead/mahindra-leads","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1271","[71/202] Status & Redirection for /surepass_console/index","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1214","[157/202] Status & Redirection for /payments/edit-out-flow/{payment_detail}","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","4099","TC05 - Verify Active Partners Filter","","2026-08-27","passed","2026-08-27","","Monthly Partner Report Filters","",""
"","2112","[11/202] Status & Redirection for /daily-target","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1478","[44/202] Status & Redirection for /raise-queries/user-query-report","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","7021","TC03 - Verify Status Filter","","2026-08-27","passed","2026-08-27","","Partner Filter","",""
"","1270","[163/202] Status & Redirection for /payouts/all","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","902","[191/202] Status & Redirection for /acl/permissions","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1533","[110/202] Status & Redirection for /import/download/error/{id}","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1352","[67/202] Status & Redirection for /reports/state-ch-fo-disburasals","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1260","[103/202] Status & Redirection for /reports/mom-channel-performance","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","10279","TC03 - Verify Zone Filter","","2026-08-27","failed","2026-08-27","","Monthly Employee Report Filters","",""
"","3981","TC08 - Verify Home Coordinates Filter","","2026-08-27","passed","2026-08-27","","Partner Filter","",""
"","1062","[92/202] Status & Redirection for /reports/lender-wise-funnel","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1620","[50/202] Status & Redirection for /reports/last-login-report","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","3398","TC04 - Verify District Filter","","2026-08-27","passed","2026-08-27","","Monthly Employee Report Filters","",""
"","1309","[2/202] Status & Redirection for /acl/menus","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1029","[74/202] Status & Redirection for /transactions/payments","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1589","[16/202] Status & Redirection for /finance-point/all","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1355","[167/202] Status & Redirection for /payouts/view_payout_configuration/{payout_configuration}/{type?}","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1898","[4/202] Status & Redirection for /acl/permissions/management","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1344","[104/202] Status & Redirection for /reports/state-ch-fo-disburasals","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1390","[108/202] Status & Redirection for /import/all","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1963","[65/202] Status & Redirection for /reports/post-sales-dashboard","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1372","[32/202] Status & Redirection for /partner/all","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1164","[114/202] Status & Redirection for /lead/all","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1336","[158/202] Status & Redirection for /payments/out-flow-confirm/{payment_detail}","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","5747","TC02 - Verify State Filter","","2026-08-27","passed","2026-08-27","","Monthly Partner Report Filters","",""
"","1147","[177/202] Status & Redirection for /transactions/logs/{transaction}","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","19258","TC01 - Verify Registration Number Filter","","2026-08-27","passed","2026-08-27","","Center Data Report","",""
"","1297","[125/202] Status & Redirection for /lead/ops-check-pending/{lead}","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1111","[180/202] Status & Redirection for /get-user-history","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1436","[181/202] Status & Redirection for /incentive-plans/all","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1274","[188/202] Status & Redirection for /referrals-earn","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1923","[66/202] Status & Redirection for /reports/punch-point","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1284","[179/202] Status & Redirection for /get-user","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","3739","TC08 - Verify User Status Filter","","2026-08-27","passed","2026-08-27","","Monthly Partner Report Filters","",""
"","1579","[13/202] Status & Redirection for /docs/all-pending-docs","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1473","[34/202] Status & Redirection for /payments/all","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1350","[154/202] Status & Redirection for /payments/type/{payment_detail}","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","3346","TC05 - Verify Product Category Filter","","2026-08-27","passed","2026-08-27","","FO Report Filters","",""
"","1635","TC05 - Verify Cluster Head Filter","","2026-08-27","passed","2026-08-27","","Pre-Onboarding Filter Verification","",""
"","1367","[160/202] Status & Redirection for /payments/employeeAccount","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1246","[186/202] Status & Redirection for /raise-queries/create","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","3318","TC05 - Verify Data Type Filter","","2026-08-27","passed","2026-08-27","","Monthly Employee Report Filters","",""
"","1374","[49/202] Status & Redirection for /reports/fo-vs-status","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1261","[187/202] Status & Redirection for /raise-queries/{id}","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","944","[99/202] Status & Redirection for /reports/post-sales-dashboard/{state_name}","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1093","[91/202] Status & Redirection for /reports/lender-wise-report","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1438","[133/202] Status & Redirection for /partner/all","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1370","[51/202] Status & Redirection for /reports/lead-status-report","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","8672","TC03 - Verify Cluster Head Filter","","2026-08-27","passed","2026-08-27","","TVS Dashboard Report","",""
"","1302","[170/202] Status & Redirection for /tasks/get-notification-tasks","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1336","[117/202] Status & Redirection for /lead/edit/{lead}","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","299130","Verify create user functionality for State head","","2026-08-27","passed","2026-08-27","","User Form - Create User Validation","",""
"","5824","TC13 - Verify App Downloaded Filter","","2026-08-27","passed","2026-08-27","","Partner Filter","",""
"","1587","[33/202] Status & Redirection for /partner/support","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1040","[77/202] Status & Redirection for /add-monthly-targets","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","2109","[10/202] Status & Redirection for /center/centers-data","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","7909","TC05 - Verify Vehicle Type Filter","","2026-08-27","passed","2026-08-27","","TVS Dashboard Report","",""
"","1217","[55/202] Status & Redirection for /reports/lmtd-vs-mtd","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1264","[147/202] Status & Redirection for /user/all","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","27774","TC05 - Create Partner Successfully","","2026-08-27","failed","2026-08-27","","Create Partner","",""
"","3727","TC06 - Verify Lender Filter","","2026-08-27","passed","2026-08-27","","Lender Wise Funnel Report","",""
"","1071","Auth Service should be healthy","","2026-08-27","passed","2026-08-27","","Production Services Health Check","",""
"","5438","TC06 - Verify Partner Type Filter","","2026-08-27","passed","2026-08-27","","Partner Summary Filter","",""
"","1190","[184/202] Status & Redirection for /raise-queries/state-query-report","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1023","[82/202] Status & Redirection for /reports/monthlyEmployeeReport","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1370","[22/202] Status & Redirection for /lead/all","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1147","[79/202] Status & Redirection for /incentive-details","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1092","[83/202] Status & Redirection for /reports/vehicleDisbursalReport","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","4331","TC05 - Verify Status Filter","","2026-08-27","passed","2026-08-27","","Last Login Report Filters","",""
"","1572","[45/202] Status & Redirection for /referrals-earn","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1619","[41/202] Status & Redirection for /raise-queries","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","37759","Verify create user functionality for OPS Team","","2026-08-27","passed","2026-08-27","","User Form - Create User Validation","",""
"","1329","[150/202] Status & Redirection for /payments/all","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","0","TC06 - Verify Partner Filter","","2026-08-27","skipped","2026-08-27","","Status v/s TAT Report Filters","",""
"","5967","TC03 - Verify Center Filter","","2026-08-27","passed","2026-08-27","","Center Data Report","",""
"","1589","[37/202] Status & Redirection for /payouts/payout-config-dashboard","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1462","[169/202] Status & Redirection for /tasks/all","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","1281","[56/202] Status & Redirection for /reports/lmtd-vs-mtd-hierarchy","","2026-08-27","passed","2026-08-27","","URL Redirection and Status Code Capture","",""
"","3407","TC04 - Verify Status Filter","","2026-08-27","passed","2026-08-27","","FO Report Filters","",""
