"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","0","TC05 - Verify Field Officer Filter","","2026-09-21","skipped","2026-09-21","","Finance Point Report","",""
"","6539","TC10 - Edge Case: Direct URL with Malformed Parameters Resilience","","2026-09-21","passed","2026-09-21","","Monthly Partner Report - Functional, Negative & Edge Case Validations","",""
"","494","[182/202] Status & Redirection for /incentive-plans/view/{incentive}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","4730","TC05 - Verify District Filter","","2026-09-21","passed","2026-09-21","","Partner Filter - Functional, Negative & Edge Case Validations","",""
"","11152","TestCase 3.3: Fill Pre-Onboarding Partner Form Details","Create Pre-Onboarding Partner - Detailed Validation Checks with Negative & Edge Cases","2026-09-21","passed","2026-09-21","","Stage 3: Conditional Rules, Dropdowns & Form Submission","",""
"","793","[8/202] Status & Redirection for /after-disbursal/state-head-case-remarks","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","436","[86/202] Status & Redirection for /reports/monthly-report/partner","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","639","[41/202] Status & Redirection for /raise-queries","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10211","TestCase 6.4: FI to Login - Enter Valid Loan Amount","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 2: FI Flow & FI to Login Stage Validations","",""
"","652","[44/202] Status & Redirection for /raise-queries/user-query-report","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","5592","TC04 - Verify State Filter","","2026-09-21","passed","2026-09-21","","User Point - User Management Filters","",""
"","575","[28/202] Status & Redirection for /lead/pl/all","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","668","TestCase 1.2: Empty Step 1 Submission Guard (Cannot proceed to Step 2 without required fields)","Create Partner - Detailed End-to-End Validation Checks with Negative & Edge Cases","2026-09-21","passed","2026-09-21","","Stage 1: Basic Details & Mandatory Step Guard Validations","",""
"","3442","TC01 - Verify Year Filter","","2026-09-21","passed","2026-09-21","","FO Productivity Report","",""
"","611","[9/202] Status & Redirection for /audit/logs","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","9635","TC10 - Verify End-to-End Submission for Experienced Referral","","2026-09-21","passed","2026-09-21","","HR Point - Referral Query Creation & Validation","",""
"","10393","TestCase 8.10: OPS Form - Select Fitness (Required)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","606","[172/202] Status & Redirection for /docs/all-pending-docs","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","3858","TC05 - Verify Work Experience Experienced displays Experience Documents section","","2026-09-21","passed","2026-09-21","","HR Point - Referral Query Creation & Validation","",""
"","600","[52/202] Status & Redirection for /reports/lender-wise-funnel","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","557","[32/202] Status & Redirection for /partner/all","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","449","[98/202] Status & Redirection for /reports/post-sales-dashboard","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10246","TestCase 9.8: Select Disbursal Date","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 5: Field Officer - Approved to Verification Pending Validations","",""
"","4625","TC02 - Verify Lender Filter","","2026-09-21","passed","2026-09-21","","MoM State-Wise Disbursal Report","",""
"","3385","TC03 - Verify Account Number Filter","","2026-09-21","passed","2026-09-21","","HR Point - All Employee Account Filters & Creation","",""
"","5102","TC09 - Negative/Edge: Gracefully handle malformed or non-existent query params","","2026-09-21","passed","2026-09-21","","Product Disbursal Report","",""
"","3544","TC05 - Verify Data Type Filter & Table Render","","2026-09-21","passed","2026-09-21","","Monthly Employee Report - Functional, Negative & Edge Case Validations","",""
"","2993","TC02 - Verify Date Type Filter","","2026-09-21","passed","2026-09-21","","TVS Dashboard Report","",""
"","12691","TestCase 1.12: Select Tehsil Dropdown (Etmadpur)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","475","[88/202] Status & Redirection for /reports/status-vs-tat","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10193","TestCase 5.4: Enter SPOC Name","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 2: FI Flow & FI to Login Stage Validations","",""
"","10162","TestCase 7.4: Select RTO Work Option","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 3: Field Officer - Login to Ops Check Pending Validations","",""
"","521","[153/202] Status & Redirection for /payments/out-flow/{payment}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10312","TestCase 2.7: Enter Registration Number","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","483","[82/202] Status & Redirection for /reports/monthlyEmployeeReport","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","2331","TC01 - Verify Navigate to User Wise Query Report page","","2026-09-21","passed","2026-09-21","","HR Point - User Wise Query Report Filters","",""
"","489","[132/202] Status & Redirection for /general_controller/check-mobile-in-system","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","958","TestCase 2.3: Loan Amount - BVA Min Boundary (Exactly 10)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","581","[117/202] Status & Redirection for /lead/edit/{lead}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10220","TestCase 10.5: Select Disbursed Status","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 6: Retail Support Team - Final Disbursement","",""
"","820","TestCase 2.4: Loan Amount - BVA Max Boundary (Exactly 999000)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","5258","TC06 - Verify CH / Reporting Manager Filter & Table Render","","2026-09-21","passed","2026-09-21","","Monthly Partner Report - Functional, Negative & Edge Case Validations","",""
"","467","[94/202] Status & Redirection for /reports/tvs-dashboard","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10292","TestCase 8.18: OPS Form - Operation Cost Mandatory Validation (Submit without cost)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","492","[116/202] Status & Redirection for /lead/update-draft/{lead}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","520","[109/202] Status & Redirection for /import/download/{id}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10247","TestCase 7.1: Enter Chassis Number","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 3: Field Officer - Login to Ops Check Pending Validations","",""
"","3352","TestCase 2.10: Select Model (235 DI)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","547","[39/202] Status & Redirection for /pre_partner/all","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","6867","TC08 - Verify User Status Filter & Table Render","","2026-09-21","passed","2026-09-21","","Monthly Partner Report - Functional, Negative & Edge Case Validations","",""
"","553","[24/202] Status & Redirection for /lead/create-mahindra-lead","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10216","TestCase 9.5: Select Verification Pending Status","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 5: Field Officer - Approved to Verification Pending Validations","",""
"","542","TestCase 3.3: Bank Account - Negative Validation (Special chars in account number)","Create Partner - Detailed End-to-End Validation Checks with Negative & Edge Cases","2026-09-21","passed","2026-09-21","","Stage 3: Bank Details & Financial Validations","",""
"","4183","TC02 - Verify Name Filter","","2026-09-21","passed","2026-09-21","","User Point - User Management Filters","",""
"","20767","TC02 - Verify Filter by Customer Name","","2026-09-21","passed","2026-09-21","","Loan Outflow Report","",""
"","518","[66/202] Status & Redirection for /reports/punch-point","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10395","TestCase 8.19: OPS Form - Enter Valid Operation Cost (1400)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","2262","TC01 - Verify Navigate to Referral Query page and initial form elements","","2026-09-21","passed","2026-09-21","","HR Point - Referral Query Creation & Validation","",""
"","2890","TC06 - Verify Assigned To Filter","","2026-09-21","passed","2026-09-21","","HR Point - Raise Query List Filters","",""
"","1138","[1/202] Status & Redirection for /","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","333","TestCase 2.6: Select Used Vehicle Option","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","1559","TC08 - Negative/Edge: Gracefully handle invalid query parameters","","2026-09-21","passed","2026-09-21","","TVS Dashboard Report","",""
"","558","[174/202] Status & Redirection for /docs/show-pending-docs/{lead}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","4761","TestCase 1.3: Full Name - Boundary Value & Edge Checks","Create Pre-Onboarding Partner - Detailed Validation Checks with Negative & Edge Cases","2026-09-21","passed","2026-09-21","","Stage 1: Modal Guards & Name Field Validations","",""
"","156","TestCase 3.6: Click Next - Proceed to Step 4","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","13222","TestCase 10.2: Navigate to All Leads Page","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 6: Retail Support Team - Final Disbursement","",""
"","1521","TC02 - Verify Selecting Query Type Salary populates subcategories and activates Finance FAQ","","2026-09-21","passed","2026-09-21","","HR Point - Raise Query Creation & FAQ Verification","",""
"","4378","TC07 - Verify Home Coordinate Filter","","2026-09-21","passed","2026-09-21","","User Point - User Management Filters","",""
"","10162","TestCase 7.2: Enter Engine Number","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 3: Field Officer - Login to Ops Check Pending Validations","",""
"","0","TC03 - Verify Field Officer Filter","","2026-09-21","skipped","2026-09-21","","CH/FO State-Wise Product Disbursal Report","",""
"","10537","TestCase 2.8: Select Vehicle Type (Tractor)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","1739","TC04 - Negative/Edge: Gracefully handle invalid or malformed query parameters","","2026-09-21","passed","2026-09-21","","MoM Channel Performance Disbursal Report","",""
"","4340","TC08 - Name Search - Edge Case (Special Characters)","","2026-09-21","passed","2026-09-21","","Pre-Onboarding Filter - Functional, Negative & Edge Validations","",""
"","640","[179/202] Status & Redirection for /get-user","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","546","[181/202] Status & Redirection for /incentive-plans/all","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","707","TestCase 4.1: Enter Negative Area Remark","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","519","[159/202] Status & Redirection for /payments/out-flow-close/{payment_detail}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","561","[102/202] Status & Redirection for /reports/mom-lender-disbursal","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","594","[30/202] Status & Redirection for /notifications/all","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","539","[26/202] Status & Redirection for /lead/mahindra-leads","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","1","TC06 - Verify Product Category Filter","","2026-09-21","skipped","2026-09-21","","CH/FO State-Wise Product Disbursal Report","",""
"","4040","TC06 - Verify Role Filter","","2026-09-21","passed","2026-09-21","","User Point - User Management Filters","",""
"","608","[17/202] Status & Redirection for /fuel-incentive-configs","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10675","TestCase 8.16: OPS Form - Select Final Approval 1 (Yes)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","22377","TC07 - Verify FO/SPOC Filter & Table Render","","2026-09-21","passed","2026-09-21","","Monthly Partner Report - Functional, Negative & Edge Case Validations","",""
"","1277","TC07 - Negative/Edge: Gracefully handle malformed or non-existent query params","","2026-09-21","passed","2026-09-21","","FO Productivity Report","",""
"","634","[5/202] Status & Redirection for /acl/permissions/matrix","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","0","TC02 - Verify District Filter","","2026-09-21","skipped","2026-09-21","","Last Login Report Filters","",""
"","4699","TC08 - Verify Multiple Filters Combined (Search & Verify Grid)","","2026-09-21","passed","2026-09-21","","User Point - User Management Filters","",""
"","2378","TC11 - Reset Filter - Returns Grid to Default State","","2026-09-21","passed","2026-09-21","","Pre-Onboarding Filter - Functional, Negative & Edge Validations","",""
"","2706","TC04 - Verify Field Officer Filter","","2026-09-21","passed","2026-09-21","","TVS Dashboard Report","",""
"","11347","TestCase 4.1: Click Next - Proceed to Step 2 (KYC & Documents)","Create Partner - Detailed End-to-End Validation Checks with Negative & Edge Cases","2026-09-21","failed","2026-09-21","","Stage 4: KYC (PAN & Aadhaar) Format & Boundary Validations","",""
"","513","[154/202] Status & Redirection for /payments/type/{payment_detail}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","460","[125/202] Status & Redirection for /lead/ops-check-pending/{lead}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","483","[135/202] Status & Redirection for /partner/edit/{partner}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","513","[101/202] Status & Redirection for /reports/mom-state-disbursal","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","2570","TC03 - Verify State Filter","","2026-09-21","passed","2026-09-21","","HR Point - State Wise Query Report Filters","",""
"","3224","TC05 - Verify Cluster Head Filter","","2026-09-21","passed","2026-09-21","","Pre-Onboarding Filter - Functional, Negative & Edge Validations","",""
"","568","[149/202] Status & Redirection for /geo-tracking/validate-punch-interval","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","528","[113/202] Status & Redirection for /center/centers-data","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","429","[198/202] Status & Redirection for /acl/permissions/{user}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","531","[27/202] Status & Redirection for /lead/mobile-lead-status","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","440","[89/202] Status & Redirection for /reports/punch-point","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10253","TestCase 9.14: Interest Rate - Negative Validation (Zero: 0)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 5: Field Officer - Approved to Verification Pending Validations","",""
"","195","TestCase 4.4: Submit Lead","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","480","[83/202] Status & Redirection for /reports/vehicleDisbursalReport","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","510","[144/202] Status & Redirection for /daily-target/all","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","2364","TestCase 1.15: Click Next - Proceed to Step 2","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","568","[147/202] Status & Redirection for /user/all","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","458","TestCase 3.1: Select Bank Account Option (Manual / No)","Create Partner - Detailed End-to-End Validation Checks with Negative & Edge Cases","2026-09-21","passed","2026-09-21","","Stage 3: Bank Details & Financial Validations","",""
"","4005","TC02 - Verify Mobile Number Filter","","2026-09-21","passed","2026-09-21","","Pre-Onboarding Filter - Functional, Negative & Edge Validations","",""
"","31994","TestCase 8.1: OPS Team Login","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","passed","2026-09-21","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","481","[123/202] Status & Redirection for /lead/rc-limit-pending/{lead}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","2","Verify create user functionality for OPS Team","","2026-09-21","broken","2026-09-21","","User Form - Create User Validation","",""
"","4168","TC16 - Mobile Filter - Negative Validation (Non-existent mobile shows empty state)","","2026-09-21","passed","2026-09-21","","Partner Filter - Functional, Negative & Edge Case Validations","",""
"","714","[78/202] Status & Redirection for /save-targets","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","2477","TC04 - Verify Work Experience Fresher hides Experience Documents section","","2026-09-21","passed","2026-09-21","","HR Point - Referral Query Creation & Validation","",""
"","2470","TC05 - Verify Vehicle Type Filter","","2026-09-21","passed","2026-09-21","","TVS Dashboard Report","",""
"","10335","TestCase 8.15: OPS Form - Select Verification (Completed)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
"","2628","TC03 - Verify Reporting Manager Filter","","2026-09-21","passed","2026-09-21","","LMTD vs MTD Report Filters","",""
"","460","[163/202] Status & Redirection for /payouts/all","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","595","[180/202] Status & Redirection for /get-user-history","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","472","[92/202] Status & Redirection for /reports/lender-wise-funnel","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","480","[199/202] Status & Redirection for /document/{type}","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","1102","TestCase 3.3: DL Field - Negative Format Validation (Invalid Driving Licence)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 1: Lead Creation & Step-by-Step Field Validations","",""
"","3751","TC10 - Mobile Search - Negative Validation (Non-existent mobile shows empty state)","","2026-09-21","passed","2026-09-21","","Pre-Onboarding Filter - Functional, Negative & Edge Validations","",""
"","2533","TC02 - Verify State Filter","","2026-09-21","passed","2026-09-21","","Product Disbursal Report","",""
"","620","[71/202] Status & Redirection for /surepass_console/index","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","4913","TC03 - Verify Department and Job Role selection","","2026-09-21","passed","2026-09-21","","HR Point - Referral Query Creation & Validation","",""
"","531","[97/202] Status & Redirection for /reports/all-lead-data","","2026-09-21","passed","2026-09-21","","URL Redirection and Status Code Capture","",""
"","10222","TestCase 8.21: OPS Form - Final Submit (Status -> APPROVED)","Complete Used Vehicle Lead Journey - Multi Role Flow with Detailed Validation Checks","2026-09-21","failed","2026-09-21","","Stage 4: OPS Team - Ops Check Field Validations & Approval","",""
